observed_on_string,observed_on,time_observed_at,time_zone,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
10/25/2013,2013-10-25,,Pacific Time (US & Canada),"Nakuru, KE",-0.3969545765,36.1212515889,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
10/24/2013,2013-10-24,,Pacific Time (US & Canada),Kenya,-1.3547327509,36.8673349688,,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
11/7/2013,2013-11-07,,Pacific Time (US & Canada),Kenya,-0.9370475083,36.3315499454,,,,,31449,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
11/7/2013,2013-11-07,,Pacific Time (US & Canada),Kenya,-0.8176714293,36.3802814283,,,,,31449,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2015/12/23 9:21 AM HST,2015-12-23,2015-12-23 19:21:00 UTC,Hawaii,Kenya,-1.2980725981,36.8639670382,13328,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/02/10 5:04 PM EAT,2018-02-10,2018-02-10 14:04:00 UTC,Nairobi,"Narok, KE",-1.6694406934,35.2560538266,,,,,31444,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2015/12/24 11:56 PM HST,2015-12-24,2015-12-25 09:56:00 UTC,Hawaii,"Kajiado South, KE-KJ, KE",-2.7653970012,37.2629522616,212,,,,31434,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2015/12/26 9:51 AM HST,2015-12-26,2015-12-26 19:51:00 UTC,Hawaii,"Laikipia, KE",-0.1289775436,36.8751565051,212,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2015/12/26 11:36 PM HST,2015-12-26,2015-12-27 09:36:00 UTC,Hawaii,"Laikipia, KE",-0.1958773707,36.9193579403,212,,,,31451,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/02/24 11:58 PM EST,2018-02-24,2018-02-25 04:58:00 UTC,Eastern Time (US & Canada),Kenya,-1.2209370643,36.8495775901,13328,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
1986/08/01,1986-08-01,,Eastern Time (US & Canada),"Narok, KE",-1.4979664082,34.8412385459,212,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/02/22 10:57 AM GMT,2018-02-22,2018-02-22 10:57:00 UTC,UTC,"Nakuru, KE",-0.2099908237,36.0403954606,161,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2007/10/28 6:45 AM CET,2007-10-28,2007-10-28 05:45:00 UTC,Paris,Kenya,-0.26454681,36.8543500408,212,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Mon Feb 12 2018 11:01:19 GMT+0300 (GMT+3),2018-02-12,2018-02-12 08:01:19 UTC,Baghdad,"Tsavo East, KE",-3.0052876529,38.7181412163,12739,,,,31428,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2013/12/09 9:17 AM UTC,2013-12-09,,UTC,"Tsavo East, Voi, KE-TT, KE",-3.2227170686,38.6683766276,7258,,,,31425,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Mon Jan 29 2018 09:15:00 GMT+0300 (GMT+3),2018-01-29,2018-01-29 06:15:00 UTC,Baghdad,Kenya,-4.333953809,39.4156452387,1043,,,,31407,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Thu Oct 24 2013 07:27:56 GMT-0700 (PDT),2013-10-24,2013-10-24 14:27:56 UTC,Pacific Time (US & Canada),Kenya,-1.3715588387,36.8943953314,4854,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2006/02/28 7:29 AM UTC,2006-02-28,,UTC,Kenya,-4.1266650356,39.7981540866,14685,,,,31411,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/03/19 10:37 AM EAT,2018-03-19,2018-03-19 07:37:00 UTC,Nairobi,Kenya,-0.7327335355,36.5022278451,,,,,31450,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/03/30 7:01 AM PDT,2018-03-30,2018-03-30 14:01:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.3489991289,34.9211604978,15,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018-04-08 12:28:37 PM GMT+03:00,2018-04-08,2018-04-08 09:28:37 UTC,Baghdad,Kenya,-4.3714261227,39.5724399883,1376,,,,31407,,obscured,true,gps,gps,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/03/31 6:53 AM PDT,2018-03-31,2018-03-31 13:53:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.2227402188,34.8786648866,31,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/03/22 1:13 PM PDT,2018-03-22,2018-03-22 20:13:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.2756918905,35.028115321,977,,,,31447,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2017/04/15 8:25 AM CEST,2017-04-15,2017-04-15 06:25:00 UTC,Paris,Kenya,-1.3283532668,36.7299451815,2627,,,,31447,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/04/29 8:53 AM EDT,2018-04-29,2018-04-29 12:53:00 UTC,Eastern Time (US & Canada),Kenya,-1.3950127684,36.921538465,7674,,,,31447,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017-02-19,2017-02-19,,UTC,"Laikipia, KE",0.0199122934,36.9842077757,,,,,31451,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
Fri Jun 01 2018 12:13:20 GMT+0300 (GMT+3),2018-06-01,2018-06-01 09:13:20 UTC,Baghdad,Kenya,-1.2098578146,36.9114120207,8614,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018-06-01 6:31:43 PM GMT+03:00,2018-06-01,2018-06-01 15:31:43 UTC,Baghdad,"Narok, KE",-1.3492870397,34.8301503663,22014,,,,31447,,obscured,true,gps,gps,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2013-01-17,2013-01-17,,Eastern Time (US & Canada),"Laikipia North, KE-LK, KE",0.2133087113,36.9642605583,212,,,,212,,obscured,true,,"",African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Wed Jun 06 2018 07:56:45 GMT+0300 (GMT+3),2018-06-06,2018-06-06 04:56:45 UTC,Baghdad,"Narok, KE",-1.1023888841,35.3037752514,5,,,,31448,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2009/11/16,2009-11-16,,Amsterdam,Kenya,-1.2547150319,36.8652145548,245,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018-04-05 8:19:43 am CEST,2018-04-05,2018-04-05 06:19:43 UTC,Paris,Kenya,-1.4681481031,34.8807537268,88056,,,,88056,,obscured,true,gps,gps,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018-06-13 5:55:04 PM GMT+03:00,2018-06-13,2018-06-13 14:55:04 UTC,Baghdad,"Narok West, KE-NR, KE",-1.3888252815,35.2153420101,3,,,,31447,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2004/12/29,2004-12-29,,Madrid,"Nakuru, KE",-0.4272100218,36.1141607732,,,,,31451,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2010/02/17 1:02 AM PST,2010-02-17,2010-02-17 09:02:00 UTC,Pacific Time (US & Canada),"Meru, KE",0.3155023888,37.5255259992,1953,,,,31451,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
Sat Apr 14 2018 11:10:35 GMT-0500 (CDT),2018-04-14,2018-04-14 16:10:35 UTC,Central Time (US & Canada),Kenya,-1.3068899609,36.8045687532,879,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2015/11/20 2:18 AM CET,2015-11-20,2015-11-20 01:18:00 UTC,Paris,"Kwale, KE",-4.2051408556,39.4983080964,4569,,,,31407,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Thu Jul 26 2018 10:21:34 GMT+0300 (GMT+3),2018-07-26,2018-07-26 07:21:34 UTC,Baghdad,"Laikipia, KE",0.1844199589,36.9468797174,5,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Thu Jul 26 2018 10:45:47 GMT+0300 (GMT+3),2018-07-26,2018-07-26 07:45:47 UTC,Baghdad,"Laikipia, KE",0.0850622235,36.886314917,5,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Fri Jul 27 2018 23:03:46 GMT-0500 (CDT),2018-07-27,2018-07-28 04:03:46 UTC,Central Time (US & Canada),"Narok, KE",-1.5456957079,35.0144934866,28447,,,,31446,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Wed Aug 01 2018 00:56:33 GMT+0300 (GMT+3),2018-08-01,2018-07-31 21:56:33 UTC,Baghdad,"Kajiado, KE",-2.7683220632,37.036355386,56585,,,,56585,,obscured,true,,,Syncerus caffer,Syncerus caffer,African Buffalo,Mammalia,42405
2018/04/01 8:28 AM UTC,2018-04-01,,UTC,"Narok, KE",-1.3944329397,34.8357704164,1099,,,,31447,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/18 7:24 PM CEST,2018-07-18,2018-07-18 17:24:00 UTC,Paris,"Narok, KE",-1.7737898136,35.2319566764,,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/18 7:11 PM CEST,2018-07-18,2018-07-18 17:11:00 UTC,Paris,"Narok, KE",-1.6967898048,35.2985294396,,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/19 11:43 AM CEST,2018-07-19,2018-07-19 09:43:00 UTC,Paris,"Narok, KE",-1.412714563,35.1111708692,,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/20 3:38 PM CEST,2018-07-20,2018-07-20 13:38:00 UTC,Paris,"Nakuru, KE",-0.3607562323,36.0851920937,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/20 3:47 PM CEST,2018-07-20,2018-07-20 13:47:00 UTC,Paris,"Nakuru, KE",-0.381735632,36.165212121,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/20 5:15 PM CEST,2018-07-20,2018-07-20 15:15:00 UTC,Paris,"Nakuru, KE",-0.2788059022,36.0655934587,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/20 4:53 PM CEST,2018-07-20,2018-07-20 14:53:00 UTC,Paris,"Nakuru, KE",-0.2598411474,36.1474482433,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/20 6:25 PM CEST,2018-07-20,2018-07-20 16:25:00 UTC,Paris,"Nakuru, KE",-0.5655915357,36.0071196163,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/20 6:27 PM CEST,2018-07-20,2018-07-20 16:27:00 UTC,Paris,"Nakuru, KE",-0.4893376457,36.1429231578,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/20 6:29 PM CEST,2018-07-20,2018-07-20 16:29:00 UTC,Paris,"Nakuru, KE",-0.5990380401,36.1539185969,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/20 6:49 PM CEST,2018-07-20,2018-07-20 16:49:00 UTC,Paris,"Nakuru, KE",-0.5611283838,36.0095430499,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/08/05 5:48 PM HST,2018-08-05,2018-08-06 03:48:00 UTC,Hawaii,Kenya,-1.2589923384,36.8138567084,977,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/08/05 1:13 PM HST,2018-08-05,2018-08-05 23:13:00 UTC,Hawaii,Kenya,-1.2031159076,36.9066059245,1953,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Sat Aug 18 2018 08:16:04 GMT+0300 (GMT+3),2018-08-18,2018-08-18 05:16:04 UTC,Baghdad,Kenya,-0.2968744799,36.8592976005,5,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Sat Aug 18 2018 07:47:44 GMT+0300 (GMT+3),2018-08-18,2018-08-18 04:47:44 UTC,Baghdad,Kenya,-0.3331506145,36.8187599506,165,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/07/27 7:19 AM CDT,2018-07-27,2018-07-27 12:19:00 UTC,Central Time (US & Canada),"Narok, KE",-1.2505761264,34.8297829086,1110,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/07/27 4:29 PM CDT,2018-07-27,2018-07-27 21:29:00 UTC,Central Time (US & Canada),"Narok, KE",-1.5164516408,35.0494654168,2184,,,,31446,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/02 4:21 PM CDT,2018-08-02,2018-08-02 21:21:00 UTC,Central Time (US & Canada),"Laikipia, KE",-0.1579053333,36.9790532165,1168,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/04 9:12 AM CDT,2018-08-04,2018-08-04 14:12:00 UTC,Central Time (US & Canada),"Laikipia, KE",0.1391529684,36.9971324008,1328,,,,1328,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/08 10:51 AM CDT,2018-08-08,2018-08-08 15:51:00 UTC,Central Time (US & Canada),"Laikipia, KE",0.0604308334,36.8930932715,1411,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/09 3:10 PM CDT,2018-08-09,2018-08-09 20:10:00 UTC,Central Time (US & Canada),"Laikipia, KE",0.1763459544,36.8930302284,465,,,,465,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/10 4:08 PM CDT,2018-08-10,2018-08-10 21:08:00 UTC,Central Time (US & Canada),"Laikipia, KE",0.1282009097,36.8606286103,456,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Thu Sep 06 2018 09:54:18 GMT+0300 (GMT+3),2018-09-06,2018-09-06 06:54:18 UTC,Baghdad,"Narok, KE",-1.5095542901,35.1316422732,28028,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Fri Sep 07 2018 18:06:37 GMT+0200 (GMT+2),2018-09-07,2018-09-07 16:06:37 UTC,Africa/Johannesburg,"Narok, KE",-1.2342296691,35.3738223076,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Sat Sep 08 2018 08:03:58 GMT+0200 (GMT+2),2018-09-08,2018-09-08 06:03:58 UTC,Africa/Johannesburg,"Narok, KE",-1.3375687401,35.1433370242,,,,,31447,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017/01/26 2:34 PM HKT,2017-01-26,2017-01-26 06:34:00 UTC,Hong Kong,Kenya,-1.391800195,36.8520495644,8757,,,,31447,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/10/01 5:13 PM HST,2018-10-01,2018-10-02 03:13:00 UTC,Hawaii,"Narok, KE",-1.4472354334,35.1761240684,212,,,,31446,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/10/07 7:34 AM HST,2018-10-07,2018-10-07 17:34:00 UTC,Hawaii,"Nakuru, KE",-0.2074766118,36.1434080163,10035,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2012/07/19 7:25 AM HST,2012-07-19,2012-07-19 17:25:00 UTC,Hawaii,"Narok, KE",-1.420550952,35.1218891286,18109,,,,31446,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2012/07/22 9:44 AM HST,2012-07-22,2012-07-22 19:44:00 UTC,Hawaii,"Nakuru, KE",-0.74690027,36.2420957304,212,,,,31450,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2009-12-09 1:59:00 PM EST,2009-12-09,2009-12-09 18:59:00 UTC,Eastern Time (US & Canada),"Narok, KE",-1.5040001196,34.8637990631,11154,,,,31446,,obscured,true,gps,gps,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
Mon Mar 12 2012 21:30:06 GMT+0900 (GMT+9),2012-03-12,2012-03-12 12:30:06 UTC,Osaka,"Nakuru, KE",-0.2444797726,36.0244950858,22771,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/24 1:45 AM EDT,2018-08-24,2018-08-24 05:45:00 UTC,Eastern Time (US & Canada),"Narok, KE",-1.7643099358,35.3044047877,,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2002/04/02 5:55 PM CEST,2002-04-02,2002-04-02 14:55:00 UTC,Nairobi,"Narok, KE",-1.4235003912,35.1759224115,20000,,,,31446,,obscured,true,,"",Bufalo africano,Syncerus caffer,African Buffalo,Mammalia,42405
2016-08-16 12:18:14 PM CDT,2016-08-16,2016-08-16 17:18:14 UTC,Central Time (US & Canada),"Narok, KE",-1.4802725303,34.9389951031,8415,,,,31446,,obscured,true,gps,gps,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2017/01/15 3:46 AM EAT,2017-01-15,2017-01-15 00:46:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.721670797,37.2347225219,212,,,,31434,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
Wed Aug 19 2015 10:45:46 GMT+0200 (GMT+2),2015-08-19,2015-08-19 08:45:46 UTC,Africa/Johannesburg,,-3.1026174605,38.8343651237,235182,,,,235182,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Thu Dec 06 2018 17:39:40 GMT+0300 (GMT+3),2018-12-06,2018-12-06 14:39:40 UTC,Baghdad,Kenya,-0.9719219827,36.2996610957,10,,,,31449,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Thu Dec 06 2018 17:36:13 GMT+0300 (GMT+3),2018-12-06,2018-12-06 14:36:13 UTC,Baghdad,Kenya,-0.8741378305,36.3500686275,5,,,,31449,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/26 2:03 PM KST,2018-08-26,2018-08-26 05:03:00 UTC,Seoul,"Narok, KE",-1.7190479504,35.3582528109,488,,,,31444,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/26 3:45 PM KST,2018-08-26,2018-08-26 06:45:00 UTC,Seoul,"Narok, KE",-1.6368719118,35.2069031799,977,,,,31444,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
Sun Dec 09 2018 09:10:09 GMT+0300 (GMT+3),2018-12-09,2018-12-09 06:10:09 UTC,Baghdad,"Meru, KE",0.0719516166,37.4652097032,51,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Tue Dec 11 2018 17:34:41 GMT+0300 (GMT+3),2018-12-11,2018-12-11 14:34:41 UTC,Baghdad,"Narok, KE",-1.5621864631,35.3319886657,4,,,,31446,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2017/10/23 8:46 AM PDT,2017-10-23,2017-10-23 15:46:00 UTC,Pacific Time (US & Canada),Kenya,-0.2581872102,36.9750483776,8,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017/10/22 3:01 PM PDT,2017-10-22,2017-10-22 22:01:00 UTC,Pacific Time (US & Canada),Kenya,-0.2736343572,36.921573493,1,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2007/12/05,2007-12-05,,Berlin,"Tsavo West, KE-TT, KE",-3.7295834337,38.0016202836,10497,,,,31418,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018-12-28 5:28:11 pm GMT+03:00,2018-12-28,2018-12-28 14:28:11 UTC,Baghdad,"Narok, KE",-1.4331734139,35.1935987632,17,,,,17,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
1982/09/27,1982-09-27,,Alaska,"Narok, KE",-1.4596781211,34.8015948436,10000,,,,31446,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018-12-29 8:55:04 am GMT+03:00,2018-12-29,2018-12-29 05:55:04 UTC,Baghdad,"Narok West, KE-NR, KE",-1.4822517738,35.3922456036,14,,,,14,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017/11/02 12:46 PM PDT,2017-11-02,2017-11-02 19:46:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.3274823149,34.9300135793,4,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2017/11/02 12:46 PM PDT,2017-11-02,2017-11-02 19:46:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.258501852,34.8926021078,8,,,,31447,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/08/28 2:16 PM KST,2018-08-28,2018-08-28 05:16:00 UTC,Seoul,"Nakuru, KE",-0.3137904208,36.1119739104,61,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/28 3:17 PM KST,2018-08-28,2018-08-28 06:17:00 UTC,Seoul,"Nakuru, KE",-0.3378482967,36.0606807378,61,,,,31451,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/28 3:23 PM KST,2018-08-28,2018-08-28 06:23:00 UTC,Seoul,"Nakuru, KE",-0.3901289765,36.0704496688,122,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/28 3:36 PM KST,2018-08-28,2018-08-28 06:36:00 UTC,Seoul,"Nakuru, KE",-0.2751791555,36.0155870929,122,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/28 3:46 PM KST,2018-08-28,2018-08-28 06:46:00 UTC,Seoul,"Nakuru, KE",-0.4637781462,36.0864049725,61,,,,31451,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/28 4:38 PM KST,2018-08-28,2018-08-28 07:38:00 UTC,Seoul,"Nakuru, KE",-0.514845152,36.1459362206,61,,,,31451,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/29 3:02 PM KST,2018-08-29,2018-08-29 06:02:00 UTC,Seoul,Kenya,-0.9928999613,36.25067839,122,,,,31449,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/29 3:10 PM KST,2018-08-29,2018-08-29 06:10:00 UTC,Seoul,Kenya,-0.9201457933,36.2226665654,122,,,,31449,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2018/08/29 3:52 PM KST,2018-08-29,2018-08-29 06:52:00 UTC,Seoul,Kenya,-0.9359374566,36.2342809287,122,,,,31449,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2014/11/05 9:28 PM PST,2014-11-05,2014-11-06 05:28:00 UTC,Pacific Time (US & Canada),"Nakuru, KE",-0.5565260163,36.1751923556,8,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2014/11/05 11:28 PM PST,2014-11-05,2014-11-06 07:28:00 UTC,Pacific Time (US & Canada),"Nakuru, KE",-0.353711506,36.1488597923,4,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2018/03/26 4:00 PM PDT,2018-03-26,2018-03-26 23:00:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.2296819826,34.9125832406,122,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2007/10/05 9:46 PM PDT,2007-10-05,2007-10-06 04:46:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.6570511836,35.2956930549,4,,,,31444,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017/06/05 8:45 AM -03,2017-06-05,,Buenos Aires,"Nakuru, KE",-0.3660780604,36.1003480829,211,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2007/10/07 5:46 AM PDT,2007-10-07,2007-10-07 12:46:00 UTC,Pacific Time (US & Canada),"Narok, KE",-1.4150206456,35.2761930439,8,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2007/10/08 6:16 AM PDT,2007-10-08,2007-10-08 13:16:00 UTC,Pacific Time (US & Canada),"Nakuru, KE",-0.5354753739,36.1690544368,31,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2007/10/08 7:49 AM PDT,2007-10-08,2007-10-08 14:49:00 UTC,Pacific Time (US & Canada),"Nakuru, KE",-0.4979991731,36.1544879607,8,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Mon Nov 19 2018 00:00:24 GMT+0300 (GMT+3),2018-11-19,2018-11-18 21:00:24 UTC,Baghdad,Kenya,-1.2617029212,36.8658638035,1200,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Sun Jan 13 2019 00:00:14 GMT+0300 (GMT+3),2019-01-13,2019-01-12 21:00:14 UTC,Baghdad,Kenya,-1.3664295682,36.6022951409,124,,,,31447,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
